Unnamed: 0,scrapedate,lastupdated,stateagency,fac_facilinitials,facility,fac_inc_positive,fac_inc_positivelast14days,fac_inc_active,fac_inc_releasedwhileactive,fac_inc_recovered,fac_inc_deaths,fac_staff_population,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,facilties_staff_fullyvaccinatedpercent,fac_inc_population,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,facilties_inc_fullyvaccinatedpercent,fac_staff_positive,fac_staff_recovered,sum_inc_tested,sum_staff_deaths,sum_staff_active,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_tested,fac_staff_deaths,fac_inc_new_deaths,fac_inc_new_recovered,fac_inc_new_tested,fac_inc_new_positive,fac_inc_negative,fac_inc_new_negative,fac_inc_released,fac_inc_new_released,fac_inc_tested1000,fac_inc_new_tested1000,fac_inc_pending,fac_inc_activetested14,fac_inc_activeptested14,fac_inc_activeinconclusive,fac_staff_new_deaths,fac_staff_new_recovered,fac_staff_new_positive,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_vaccited,sum_staff_positive,sum_staff_vaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,bjs_fac_notes2,oldnew,fac_staff_active,fac_staff_newlast14days,state
4470,2021-04-17,44302,CA,DVI,Deuel Vocational Institution,543.0,0.0,0.0,5.0,538.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23500 Kasson Road, Tracy, CA 95304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4471,2021-04-17,44302,CA,FSP,Folsom State Prison,1369.0,0.0,0.0,12.0,1355.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4472,2021-04-17,44302,CA,HDSP,High Desert State Prison,2032.0,0.0,0.0,6.0,2024.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475-750 Rice Canyon Rd., Susanville, CA 96127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4473,2021-04-17,44302,CA,ISP,Ironwood State Prison,1568.0,0.0,0.0,11.0,1556.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19005 Wiley’s Well Road, Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4474,2021-04-17,44302,CA,LAC,"CA State Prison, LA County",1511.0,0.0,0.0,10.0,1488.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44750 60th Street West, Lancaster, CA 93536-7620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4475,2021-04-17,44302,CA,MCSP,Mule Creek State Prison,1846.0,0.0,0.0,2.0,1836.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 Highway 104, Ione, CA 95640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4476,2021-04-17,44302,CA,RJD,R.J. Donovan Corr. Fac. Rock Mtn.,1011.0,0.0,0.0,1.0,992.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480 Alta Road, San Diego, CA 92179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4477,2021-04-17,44302,CA,SATF,Substance Abuse Treatment Facility,3011.0,0.0,0.0,15.0,2989.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Quebec Avenue, Corcoran, CA 93212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4478,2021-04-17,44302,CA,SCC,Sierra Conservation Center,1429.0,0.0,0.0,18.0,1411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100 O’Byrnes Ferry Road, Jamestown, CA 95327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4479,2021-04-17,44302,CA,SOL,"CA State Prison, Solano",1150.0,0.0,0.0,11.0,1133.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Peabody Road, Vacaville, CA 95687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4480,2021-04-17,44302,CA,SQ,"CA State Prison, San Quentin",2241.0,0.0,0.0,43.0,2170.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4481,2021-04-17,44302,CA,SVSP,Salinas Valley State Prison,679.0,0.0,0.0,6.0,668.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4482,2021-04-17,44302,CA,VSP,Valley State Prison,1730.0,0.0,0.0,15.0,1713.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4483,2021-04-17,44302,CA,,CEN,,,,,,,,73,726,0.56000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4484,2021-04-17,44302,CA,,CTF,,,,,,,,55,826,0.56000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4485,2021-04-17,44302,CA,,CAL,,,,,,,,46,678,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4486,2021-04-17,44302,CA,,CHCF,,,,,,,,89,1969,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707 Austin Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4487,2021-04-17,44302,CA,,CMF,,,,,,,,96,1281,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4488,2021-04-17,44302,CA,,SQ,,,,,,,,80,1044,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4489,2021-04-17,44302,CA,,VSP,,,,,,,,39,549,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4490,2021-04-17,44302,CA,,CIW,,,,,,,,51,612,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4491,2021-04-17,44302,CA,,CIM,,,,,,,,45,872,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4492,2021-04-17,44302,CA,,DVI,,,,,,,,21,382,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4493,2021-04-17,44302,CA,,CMC,,,,,,,,88,878,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4494,2021-04-17,44302,CA,,FSP,,,,,,,,26,506,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4495,2021-04-17,44302,CA,,RJD,,,,,,,,102,941,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4496,2021-04-17,44302,CA,,DJJ,,,,,,,,34,455,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4497,2021-04-17,44302,CA,,SOL,,,,,,,,37,586,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4498,2021-04-17,44302,CA,,CCWF,,,,,,,,57,551,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Rd 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4499,2021-04-17,44302,CA,,SVSP,,,,,,,,64,821,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4500,2021-04-17,44302,CA,,LAC,,,,,,,,102,662,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4501,2021-04-17,44302,CA,,SAC,,,,,,,,55,709,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4502,2021-04-17,44302,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4503,2021-04-17,44302,CA,,Chaderjian Youth Correctional Facility,,,,,,,,,,,,,,,50,48,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4504,2021-04-17,44302,CA,,OH Close Youth Correctional Facility,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95213-9001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4505,2021-04-17,44302,CA,,Pine Grove,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4506,2021-04-17,44302,CA,,Ventura,,,,,,,,,,,,,,,72,71,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100 Wright Road, Camarillo, CA 93010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4507,2021-04-17,4/16/2021,CA,,,,,,,,,,,,,,,,,,,122435.0,26.0,166,66131,27690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4508,2021-04-18,44303,CA,WSP,Wasco State Prison,1764.0,3.0,3.0,44.0,1716.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701 Scofield Avenue, Wasco, CA 93280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4509,2021-04-18,44303,CA,ASP,Avenal State Prison,3108.0,1.0,1.0,69.0,3030.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Kings Way, Avenal, CA 93204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4510,2021-04-18,44303,CA,CCI,CA Correctional Institution,1383.0,1.0,1.0,64.0,1314.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24900 Highway 202, Tehachapi, CA 93561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4511,2021-04-18,44303,CA,CEN,Centinela State Prison,864.0,1.0,1.0,7.0,855.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302 Brown Road, Imperial, CA 92251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4512,2021-04-18,44303,CA,CHCF,California Healthcare Facility,621.0,1.0,1.0,3.0,603.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707 Austin Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4513,2021-04-18,44303,CA,CMF,CA Medical Facility,710.0,0.0,1.0,3.0,695.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600 California Dr., Vacaville, CA 95696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4514,2021-04-18,44303,CA,COR,CA State Prison Corcoran,1076.0,1.0,1.0,5.0,1066.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 King Avenue, Corcoran, CA 9321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4515,2021-04-18,44303,CA,CTF,Correctional Training Facility,2719.0,1.0,1.0,29.0,2670.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soledad Prison Road, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4516,2021-04-18,44303,CA,CVSP,Chuckawalla Valley State Prison,1784.0,1.0,1.0,20.0,1754.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19025 Wiley’s Well Rd., Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4517,2021-04-18,44303,CA,KVSP,Kern Valley State Prison,895.0,1.0,1.0,7.0,881.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000 West Cecil Avenue, Delano, CA 93216-6000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4518,2021-04-18,44303,CA,PBSP,Pelican Bay State Prison,221.0,1.0,1.0,5.0,215.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5905 Lake Earl Drive, Crescent City, CA 95531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4519,2021-04-18,44303,CA,PVSP,Pleasant Valley State Prison,1990.0,1.0,1.0,13.0,1973.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24863 West Jayne Avenue, Coalinga, CA 93210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4520,2021-04-18,44303,CA,CAC,California City Correctional Facility,999.0,0.0,0.0,9.0,988.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22844 Virginia Blvd., California City, CA 93505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4521,2021-04-18,44303,CA,CAL,Calipatria State Prison,1123.0,0.0,0.0,10.0,1111.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7018 Blair Road, Calipatria, CA 92233 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4522,2021-04-18,44303,CA,CCC,CA Correctional Center,1365.0,0.0,0.0,33.0,1332.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"711-045 Center Rd., Susanville, CA 96127-0790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4523,2021-04-18,44303,CA,CCWF,Central CA Women's Facility,808.0,0.0,0.0,1.0,806.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Road 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4524,2021-04-18,44303,CA,CIM,CA Institution for Men,1499.0,0.0,0.0,32.0,1440.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14901 Central Avenue, Chino, CA 91710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4525,2021-04-18,44303,CA,CIW,CA Institution for Women,489.0,0.0,0.0,10.0,478.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16756 Chino-Corona Road, Corona, CA 92880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4526,2021-04-18,44303,CA,CMC,CA Mens Colony,2470.0,0.0,0.0,23.0,2437.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4527,2021-04-18,44303,CA,CRC,CA Rehabilitation Center,1993.0,0.0,0.0,57.0,1935.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5th Street & Western, Norco, CA 92860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4528,2021-04-18,44303,CA,DVI,Deuel Vocational Institution,543.0,0.0,0.0,5.0,538.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23500 Kasson Road, Tracy, CA 95304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4529,2021-04-18,44303,CA,FSP,Folsom State Prison,1369.0,0.0,0.0,12.0,1355.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4530,2021-04-18,44303,CA,HDSP,High Desert State Prison,2032.0,0.0,0.0,6.0,2024.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475-750 Rice Canyon Rd., Susanville, CA 96127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4531,2021-04-18,44303,CA,ISP,Ironwood State Prison,1568.0,0.0,0.0,11.0,1556.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19005 Wiley’s Well Road, Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4532,2021-04-18,44303,CA,LAC,"CA State Prison, LA County",1511.0,0.0,0.0,10.0,1488.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44750 60th Street West, Lancaster, CA 93536-7620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4533,2021-04-18,44303,CA,MCSP,Mule Creek State Prison,1846.0,0.0,0.0,2.0,1836.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 Highway 104, Ione, CA 95640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4534,2021-04-18,44303,CA,NKSP,North Kern State Prison,922.0,0.0,0.0,10.0,908.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2737 West Cecil Avenue, Delano, CA 93215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4535,2021-04-18,44303,CA,RJD,R.J. Donovan Corr. Fac. Rock Mtn.,1011.0,0.0,0.0,1.0,992.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480 Alta Road, San Diego, CA 92179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4536,2021-04-18,44303,CA,SAC,"CA State Prison, Sacramento",291.0,1.0,0.0,2.0,288.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4537,2021-04-18,44303,CA,SATF,Substance Abuse Treatment Facility,3011.0,0.0,0.0,15.0,2989.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Quebec Avenue, Corcoran, CA 93212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4538,2021-04-18,44303,CA,SCC,Sierra Conservation Center,1429.0,0.0,0.0,18.0,1411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100 O’Byrnes Ferry Road, Jamestown, CA 95327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4539,2021-04-18,44303,CA,SOL,"CA State Prison, Solano",1150.0,0.0,0.0,11.0,1133.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Peabody Road, Vacaville, CA 95687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4540,2021-04-18,44303,CA,SQ,"CA State Prison, San Quentin",2241.0,0.0,0.0,43.0,2170.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4541,2021-04-18,44303,CA,SVSP,Salinas Valley State Prison,679.0,0.0,0.0,6.0,668.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4542,2021-04-18,44303,CA,VSP,Valley State Prison,1730.0,0.0,0.0,15.0,1713.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
4543,2021-04-18,44303,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
