Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,fac_inc_vaccinatedonedose,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_testsconducted,fac_inc_retested,fac_staff_tested,fac_staff_testsconducted,fac_staff_retested,facility_bjs,fac_state,fac_inc_negative,fac_inc_activemedinvest,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,state
...437,2021-03-14,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...438,2021-03-14,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...439,2021-03-15,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...440,2021-03-15,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...441,2021-03-15,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...442,2021-03-15,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...443,2021-03-15,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...444,2021-03-15,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...445,2021-03-16,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...446,2021-03-16,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...447,2021-03-16,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...448,2021-03-16,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...449,2021-03-16,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...450,2021-03-16,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...451,2021-03-17,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...452,2021-03-17,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...453,2021-03-17,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...454,2021-03-17,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...455,2021-03-17,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...456,2021-03-17,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...457,2021-03-18,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...458,2021-03-18,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...459,2021-03-18,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...460,2021-03-18,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...461,2021-03-18,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...462,2021-03-18,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...463,2021-03-19,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...464,2021-03-19,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...465,2021-03-19,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...466,2021-03-19,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...467,2021-03-19,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...468,2021-03-19,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...469,2021-03-20,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...470,2021-03-20,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...471,2021-03-20,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...472,2021-03-20,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...473,2021-03-20,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...474,2021-03-20,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...475,2021-03-21,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...476,2021-03-21,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...477,2021-03-21,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...478,2021-03-21,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...479,2021-03-21,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...480,2021-03-21,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...481,2021-03-22,3/12/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...482,2021-03-22,3/12/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...483,2021-03-22,3/12/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...484,2021-03-22,3/12/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...485,2021-03-22,3/12/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...486,2021-03-22,3/12/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...487,2021-03-23,3/19/2021,ND,NDSP,194.0,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...488,2021-03-23,3/19/2021,ND,JRCC,344.0,0.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...489,2021-03-23,3/19/2021,ND,MRCC,79.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...490,2021-03-23,3/19/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...491,2021-03-23,3/19/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...492,2021-03-23,3/19/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...493,2021-03-24,3/23/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...494,2021-03-24,3/23/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...495,2021-03-24,3/23/2021,ND,MRCC,81.0,2.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...496,2021-03-24,3/23/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...497,2021-03-24,3/23/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...498,2021-03-24,3/23/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...499,2021-03-25,3/23/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...500,2021-03-25,3/23/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...501,2021-03-25,3/23/2021,ND,MRCC,81.0,2.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...502,2021-03-25,3/23/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...503,2021-03-25,3/23/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...504,2021-03-25,3/23/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...505,2021-03-26,3/23/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...506,2021-03-26,3/23/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...507,2021-03-26,3/23/2021,ND,MRCC,81.0,2.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...508,2021-03-26,3/23/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...509,2021-03-26,3/23/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...510,2021-03-26,3/23/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...511,2021-03-27,3/26/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...512,2021-03-27,3/26/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...513,2021-03-27,3/26/2021,ND,MRCC,82.0,3.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...514,2021-03-27,3/26/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...515,2021-03-27,3/26/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...516,2021-03-27,3/26/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...517,2021-03-28,3/26/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...518,2021-03-28,3/26/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...519,2021-03-28,3/26/2021,ND,MRCC,82.0,3.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...520,2021-03-28,3/26/2021,ND,DWCRC,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,440 MCKENZIE STREET,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...521,2021-03-28,3/26/2021,ND,YCC,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,"701 16th Ave SW Mandan, ND 58554",,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...522,2021-03-28,3/26/2021,ND,DJS,,,,,,,,10.0,0.0,10.0,0.0,,,,,,,,,,,"701 16th Avenue SW, Mandan, ND 58554",,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...523,2021-03-29,3/26/2021,ND,NDSP,195.0,1.0,194.0,0.0,,,,,,,,,,,,,,,,,,3100 RAILROAD AVENUE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...524,2021-03-29,3/26/2021,ND,JRCC,345.0,1.0,344.0,1.0,,,,,,,,,,,,,,,,,,2521 CIRCLE DRIVE,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
...525,2021-03-29,3/26/2021,ND,MRCC,82.0,3.0,79.0,0.0,,,,,,,,,,,,,,,,,,1800 48TH AVENUE S.W.,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ND.csv
