Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_active,fac_inc_positive,fac_inc_deaths,fac_staff_positive,fac_staff_deaths,sum_staff_active,fac_inc_phase1apartiallyvaccinated,fac_inc_phase1afullyvaccinated,fac_inc_phase1bpartiallyvaccinated,fac_inc_phase1bfullyvaccinated,fac_inc_phase2apartiallyvaccinated,facilties_inc_phase1bonedose,fac_inc_phase2afullyvaccinated,fac_inc_phase2band3partiallyvaccinated,fac_inc_phase2band3fullyvaccinated,facilties_inc_phase2band3onedose,fac_inc_phase2band3onedose,sum_inc_population,sum_staff_population,sum_inc_vaccinated,facility_bjs,fac_state,fac_inc_phase1bpartvac,fac_address,fac_zip,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_positive,sum_staff_pop,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,state
1893,2021-07-30,2021-07-27,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1894,2021-07-30,2021-07-27,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1895,2021-07-30,2021-07-27,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1896,2021-07-30,2021-07-27,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1897,2021-07-30,2021-07-27,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1898,2021-07-30,2021-07-27,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1899,2021-07-30,2021-07-27,NH,NHSP-M,,,,,,,,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1900,2021-07-30,2021-07-27,NH,NNHCF,,,,,,,,248,248,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1901,2021-07-30,2021-07-27,NH,SPU,,,,,,,,2,2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1902,2021-07-30,2021-07-27,NH,NHCF-W,,,,,,,,52,46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1903,2021-07-30,2021-07-27,NH,NHSP-M,,,,,,,,655,649,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1904,2021-07-30,2021-07-27,NH,TWC/THU,,,,,,,,45,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1905,2021-07-30,2021-07-27,NH,,,,,,,,,,,,2015,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1906,2021-07-31,2021-07-30,NH,NHCF-W,172.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1907,2021-07-31,2021-07-30,NH,NNHCF,377.0,0.0,134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1908,2021-07-31,2021-07-30,NH,NHSP-M,1232.0,0.0,258.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1909,2021-07-31,2021-07-30,NH,TWC & THU's,48.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1910,2021-07-31,2021-07-30,NH,SPU / RTU,260.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1911,2021-07-31,2021-07-30,NH,NHCF-W,,,,,12.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1912,2021-07-31,2021-07-30,NH,NNHCF,,,,,31.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1913,2021-07-31,2021-07-30,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1914,2021-07-31,2021-07-30,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1915,2021-07-31,2021-07-30,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1916,2021-07-31,2021-07-30,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1917,2021-07-31,2021-07-30,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1918,2021-07-31,2021-07-30,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1919,2021-07-31,2021-07-30,NH,NHSP-M,,,,,,,,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1920,2021-07-31,2021-07-30,NH,NNHCF,,,,,,,,248,248,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1921,2021-07-31,2021-07-30,NH,SPU,,,,,,,,2,2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1922,2021-07-31,2021-07-30,NH,NHCF-W,,,,,,,,52,46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1923,2021-07-31,2021-07-30,NH,NHSP-M,,,,,,,,655,649,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1924,2021-07-31,2021-07-30,NH,TWC/THU,,,,,,,,45,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1925,2021-07-31,2021-07-30,NH,,,,,,,,,,,,2009,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1926,2021-08-01,2021-07-30,NH,NHCF-W,172.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1927,2021-08-01,2021-07-30,NH,NNHCF,377.0,0.0,134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1928,2021-08-01,2021-07-30,NH,NHSP-M,1232.0,0.0,258.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1929,2021-08-01,2021-07-30,NH,TWC & THU's,48.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1930,2021-08-01,2021-07-30,NH,SPU / RTU,260.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1931,2021-08-01,2021-07-30,NH,NHCF-W,,,,,12.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1932,2021-08-01,2021-07-30,NH,NNHCF,,,,,31.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1933,2021-08-01,2021-07-30,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1934,2021-08-01,2021-07-30,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1935,2021-08-01,2021-07-30,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1936,2021-08-01,2021-07-30,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1937,2021-08-01,2021-07-30,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1938,2021-08-01,2021-07-30,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1939,2021-08-01,2021-07-30,NH,NHSP-M,,,,,,,,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1940,2021-08-01,2021-07-30,NH,NNHCF,,,,,,,,248,248,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1941,2021-08-01,2021-07-30,NH,SPU,,,,,,,,2,2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1942,2021-08-01,2021-07-30,NH,NHCF-W,,,,,,,,52,46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1943,2021-08-01,2021-07-30,NH,NHSP-M,,,,,,,,655,649,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1944,2021-08-01,2021-07-30,NH,TWC/THU,,,,,,,,45,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1945,2021-08-01,2021-07-30,NH,,,,,,,,,,,,2009,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1946,2021-08-02,2021-07-30,NH,NHCF-W,172.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1947,2021-08-02,2021-07-30,NH,NNHCF,377.0,0.0,134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1948,2021-08-02,2021-07-30,NH,NHSP-M,1232.0,0.0,258.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1949,2021-08-02,2021-07-30,NH,TWC & THU's,48.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1950,2021-08-02,2021-07-30,NH,SPU / RTU,260.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1951,2021-08-02,2021-07-30,NH,NHCF-W,,,,,12.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1952,2021-08-02,2021-07-30,NH,NNHCF,,,,,31.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1953,2021-08-02,2021-07-30,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1954,2021-08-02,2021-07-30,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1955,2021-08-02,2021-07-30,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1956,2021-08-02,2021-07-30,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1957,2021-08-02,2021-07-30,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1958,2021-08-02,2021-07-30,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1959,2021-08-02,2021-07-30,NH,NHSP-M,,,,,,,,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1960,2021-08-02,2021-07-30,NH,NNHCF,,,,,,,,248,248,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1961,2021-08-02,2021-07-30,NH,SPU,,,,,,,,2,2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1962,2021-08-02,2021-07-30,NH,NHCF-W,,,,,,,,52,46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1963,2021-08-02,2021-07-30,NH,NHSP-M,,,,,,,,655,649,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1964,2021-08-02,2021-07-30,NH,TWC/THU,,,,,,,,45,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1965,2021-08-02,2021-07-30,NH,,,,,,,,,,,,2009,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1966,2021-08-03,2021-08-02,NH,NHCF-W,172.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1967,2021-08-03,2021-08-02,NH,NNHCF,377.0,0.0,134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1968,2021-08-03,2021-08-02,NH,NHSP-M,1235.0,0.0,258.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1969,2021-08-03,2021-08-02,NH,TWC & THU's,48.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1970,2021-08-03,2021-08-02,NH,SPU / RTU,260.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1971,2021-08-03,2021-08-02,NH,NHCF-W,,,,,12.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1972,2021-08-03,2021-08-02,NH,NNHCF,,,,,31.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1973,2021-08-03,2021-08-02,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1974,2021-08-03,2021-08-02,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1975,2021-08-03,2021-08-02,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1976,2021-08-03,2021-08-02,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1977,2021-08-03,2021-08-02,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1978,2021-08-03,2021-08-02,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1979,2021-08-03,2021-08-02,NH,NHSP-M,,,,,,,,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1980,2021-08-03,2021-08-02,NH,NNHCF,,,,,,,,252,252,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1981,2021-08-03,2021-08-02,NH,SPU,,,,,,,,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1982,2021-08-03,2021-08-02,NH,NHCF-W,,,,,,,,57,56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1983,2021-08-03,2021-08-02,NH,NHSP-M,,,,,,,,671,666,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1984,2021-08-03,2021-08-02,NH,TWC/THU,,,,,,,,45,45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1985,2021-08-03,2021-08-02,NH,,,,,,,,,,,,2001,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1986,2021-08-04,2021-08-02,NH,NHCF-W,172.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1987,2021-08-04,2021-08-02,NH,NNHCF,377.0,0.0,134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1988,2021-08-04,2021-08-02,NH,NHSP-M,1235.0,0.0,258.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1989,2021-08-04,2021-08-02,NH,TWC & THU's,48.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1990,2021-08-04,2021-08-02,NH,SPU / RTU,260.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1991,2021-08-04,2021-08-02,NH,NHCF-W,,,,,12.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1992,2021-08-04,2021-08-02,NH,NNHCF,,,,,31.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1993,2021-08-04,2021-08-02,NH,NHSP-M,,,,,82.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1994,2021-08-04,2021-08-02,NH,TWC & THU's,,,,,18.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1995,2021-08-04,2021-08-02,NH,SPU & RTU,,,,,13.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1996,2021-08-04,2021-08-02,NH,NNHCF,,,,,,,,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1997,2021-08-04,2021-08-02,NH,SPU,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
1998,2021-08-04,2021-08-02,NH,NHCF-W,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NH.csv
