Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_active,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_quarantined,facility_inc_partiallyvaccinated,facility_inc_fullyvaccinated,sum_inc_tested,sum_inc_pending,sum_inc_negative,sum_inc_positive,sum_inc_symptomatic,sum_inc_asymptomatic,sum_inc_inactive,sum_inc_deaths,sum_staff_vaccinations,fac_state,fac_inc_negative,fac_inc_pending,fac_inc_activeasymptomatic,fac_address,fac_zip,sum_staff_positive,match,oldnew,state
105,2021-01-05,1/4/2021,ID,ISCI,8.0,86.0,78.0,NR,,,,,,,3761.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
106,2021-01-05,1/4/2021,ID,IMSI,1.0,31.0,30.0,NR,,,,,,,3761.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
107,2021-01-05,1/4/2021,ID,NICI,1.0,14.0,13.0,NR,,,,,,,3761.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
108,2021-01-05,1/4/2021,ID,SICI,2.0,30.0,28.0,NR,,,,,,,3761.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
109,2021-01-05,1/4/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3761.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
110,2021-01-05,1/4/2021,ID,PWCC,1.0,7.0,6.0,NR,,,,,,,3761.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
111,2021-01-05,1/4/2021,ID,SBWCC,0.0,19.0,19.0,NR,,,,,,,3761.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
112,2021-01-05,1/4/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3761.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
113,2021-01-05,1/4/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3761.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
114,2021-01-05,1/4/2021,ID,Nampa CRC,0.0,1.0,1.0,NR,,,,,,,3761.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
115,2021-01-05,1/4/2021,ID,TFCRC,1.0,2.0,1.0,NR,,,,,,,3761.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
116,2021-01-05,1/4/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3761.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
117,2021-01-05,1/4/2021,ID,East Boise CRC,,,,,0.0,,,,,,3761.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
118,2021-01-05,1/4/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3761.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
119,2021-01-05,1/4/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3761.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
120,2021-01-05,1/4/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3761.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
121,2021-01-06,1/5/2021,ID,District 1,1.0,4.0,3.0,NR,,,,,,,3770.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
122,2021-01-06,1/5/2021,ID,District 3,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
123,2021-01-06,1/5/2021,ID,District 4,0.0,14.0,14.0,NR,,,,,,,3770.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
124,2021-01-06,1/5/2021,ID,District 5,2.0,8.0,6.0,NR,,,,,,,3770.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
125,2021-01-06,1/5/2021,ID,District 6,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
126,2021-01-06,1/5/2021,ID,District 7,0.0,7.0,7.0,NR,,,,,,,3770.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
127,2021-01-06,1/5/2021,ID,ICIO,1.0,42.0,41.0,NR,,,,,,,3770.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
128,2021-01-06,1/5/2021,ID,ISCC,3.0,82.0,79.0,NR,,,,,,,3770.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
129,2021-01-06,1/5/2021,ID,ISCI,7.0,86.0,79.0,NR,,,,,,,3770.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
130,2021-01-06,1/5/2021,ID,IMSI,1.0,31.0,30.0,NR,,,,,,,3770.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
131,2021-01-06,1/5/2021,ID,NICI,1.0,14.0,13.0,NR,,,,,,,3770.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
132,2021-01-06,1/5/2021,ID,SICI,3.0,31.0,28.0,NR,,,,,,,3770.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
133,2021-01-06,1/5/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3770.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
134,2021-01-06,1/5/2021,ID,PWCC,1.0,7.0,6.0,NR,,,,,,,3770.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
135,2021-01-06,1/5/2021,ID,SBWCC,0.0,19.0,19.0,NR,,,,,,,3770.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
136,2021-01-06,1/5/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
137,2021-01-06,1/5/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
138,2021-01-06,1/5/2021,ID,Nampa CRC,1.0,2.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
139,2021-01-06,1/5/2021,ID,TFCRC,1.0,2.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
140,2021-01-06,1/5/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
141,2021-01-06,1/5/2021,ID,East Boise CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
142,2021-01-06,1/5/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
143,2021-01-06,1/5/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
144,2021-01-06,1/5/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
145,2021-01-07,1/6/2021,ID,District 1,1.0,4.0,3.0,NR,,,,,,,3770.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
146,2021-01-07,1/6/2021,ID,District 3,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
147,2021-01-07,1/6/2021,ID,District 4,1.0,15.0,14.0,NR,,,,,,,3770.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
148,2021-01-07,1/6/2021,ID,District 5,2.0,8.0,6.0,NR,,,,,,,3770.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
149,2021-01-07,1/6/2021,ID,District 6,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
150,2021-01-07,1/6/2021,ID,District 7,0.0,7.0,7.0,NR,,,,,,,3770.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
151,2021-01-07,1/6/2021,ID,ICIO,1.0,42.0,41.0,NR,,,,,,,3770.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
152,2021-01-07,1/6/2021,ID,ISCC,3.0,82.0,79.0,NR,,,,,,,3770.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
153,2021-01-07,1/6/2021,ID,ISCI,8.0,87.0,79.0,NR,,,,,,,3770.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
154,2021-01-07,1/6/2021,ID,IMSI,1.0,31.0,30.0,NR,,,,,,,3770.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
155,2021-01-07,1/6/2021,ID,NICI,1.0,14.0,13.0,NR,,,,,,,3770.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
156,2021-01-07,1/6/2021,ID,SICI,2.0,31.0,29.0,NR,,,,,,,3770.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
157,2021-01-07,1/6/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3770.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
158,2021-01-07,1/6/2021,ID,PWCC,1.0,7.0,6.0,NR,,,,,,,3770.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
159,2021-01-07,1/6/2021,ID,SBWCC,0.0,19.0,19.0,NR,,,,,,,3770.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
160,2021-01-07,1/6/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
161,2021-01-07,1/6/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3770.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
162,2021-01-07,1/6/2021,ID,Nampa CRC,1.0,2.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
163,2021-01-07,1/6/2021,ID,TFCRC,1.0,2.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
164,2021-01-07,1/6/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3770.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
165,2021-01-07,1/6/2021,ID,East Boise CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
166,2021-01-07,1/6/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
167,2021-01-07,1/6/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
168,2021-01-07,1/6/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3770.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
169,2021-01-08,1/7/2021,ID,District 1,1.0,4.0,3.0,NR,,,,,,,3774.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
170,2021-01-08,1/7/2021,ID,District 3,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
171,2021-01-08,1/7/2021,ID,District 4,1.0,15.0,14.0,NR,,,,,,,3774.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
172,2021-01-08,1/7/2021,ID,District 5,2.0,8.0,6.0,NR,,,,,,,3774.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
173,2021-01-08,1/7/2021,ID,District 6,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
174,2021-01-08,1/7/2021,ID,District 7,0.0,7.0,7.0,NR,,,,,,,3774.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
175,2021-01-08,1/7/2021,ID,ICIO,1.0,42.0,41.0,NR,,,,,,,3774.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
176,2021-01-08,1/7/2021,ID,ISCC,3.0,82.0,79.0,NR,,,,,,,3774.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
177,2021-01-08,1/7/2021,ID,ISCI,8.0,88.0,80.0,NR,,,,,,,3774.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
178,2021-01-08,1/7/2021,ID,IMSI,1.0,31.0,30.0,NR,,,,,,,3774.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
179,2021-01-08,1/7/2021,ID,NICI,1.0,14.0,13.0,NR,,,,,,,3774.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
180,2021-01-08,1/7/2021,ID,SICI,2.0,31.0,29.0,NR,,,,,,,3774.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
181,2021-01-08,1/7/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3774.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
182,2021-01-08,1/7/2021,ID,PWCC,2.0,8.0,6.0,NR,,,,,,,3774.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
183,2021-01-08,1/7/2021,ID,SBWCC,0.0,19.0,19.0,NR,,,,,,,3774.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
184,2021-01-08,1/7/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
185,2021-01-08,1/7/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
186,2021-01-08,1/7/2021,ID,Nampa CRC,1.0,2.0,1.0,NR,,,,,,,3774.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
187,2021-01-08,1/7/2021,ID,TFCRC,1.0,2.0,1.0,NR,,,,,,,3774.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
188,2021-01-08,1/7/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3774.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
189,2021-01-08,1/7/2021,ID,East Boise CRC,,,,,0.0,,,,,,3774.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
190,2021-01-08,1/7/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3774.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
191,2021-01-08,1/7/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3774.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
192,2021-01-08,1/7/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3774.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
193,2021-01-09,1/8/2021,ID,District 1,1.0,4.0,3.0,NR,,,,,,,3774.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
194,2021-01-09,1/8/2021,ID,District 3,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
195,2021-01-09,1/8/2021,ID,District 4,1.0,15.0,14.0,NR,,,,,,,3774.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
196,2021-01-09,1/8/2021,ID,District 5,2.0,8.0,6.0,NR,,,,,,,3774.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
197,2021-01-09,1/8/2021,ID,District 6,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
198,2021-01-09,1/8/2021,ID,District 7,0.0,7.0,7.0,NR,,,,,,,3774.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
199,2021-01-09,1/8/2021,ID,ICIO,1.0,42.0,41.0,NR,,,,,,,3774.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
200,2021-01-09,1/8/2021,ID,ISCC,3.0,82.0,79.0,NR,,,,,,,3774.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
201,2021-01-09,1/8/2021,ID,ISCI,7.0,89.0,82.0,NR,,,,,,,3774.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
202,2021-01-09,1/8/2021,ID,IMSI,1.0,31.0,30.0,NR,,,,,,,3774.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
203,2021-01-09,1/8/2021,ID,NICI,1.0,14.0,13.0,NR,,,,,,,3774.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
204,2021-01-09,1/8/2021,ID,SICI,2.0,31.0,29.0,NR,,,,,,,3774.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
205,2021-01-09,1/8/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3774.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
206,2021-01-09,1/8/2021,ID,PWCC,2.0,8.0,6.0,NR,,,,,,,3774.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
207,2021-01-09,1/8/2021,ID,SBWCC,0.0,19.0,19.0,NR,,,,,,,3774.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
208,2021-01-09,1/8/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3774.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
